"Year","Project","Trip.No","Trip.Start.Date","Trip.End.Date","Location","Pot.No","Latitude.Decimal.Degrees","Longitude.Decimal.Degrees","Time.Hauled","Buoy.No","Depth.Fathoms","tidbit_id","temp"
2013,"Tanner Crab Survey",1,"10/2/2013 0:00","10/11/2013 0:00","Stephens Passage",44,58.21793167,-134.68247,2013-10-04 11:51:00,"1",41,"1",6.13911111111111
2013,"Tanner Crab Survey",1,"10/2/2013 0:00","10/11/2013 0:00","Stephens Passage",46,58.22656667,-134.66897,2013-10-04 12:11:00,"7",39,"7",6.22416666666667
2013,"Tanner Crab Survey",1,"10/2/2013 0:00","10/11/2013 0:00","Stephens Passage",48,58.235115,-134.6960367,2013-10-04 12:59:00,"32",41,"32",6.23105263157895
2013,"Tanner Crab Survey",1,"10/2/2013 0:00","10/11/2013 0:00","Stephens Passage",49,58.24515,-134.6798667,2013-10-04 13:10:00,"21",45,"21",6.22168421052632
2013,"Tanner Crab Survey",1,"10/2/2013 0:00","10/11/2013 0:00","Stephens Passage",50,58.25176667,-134.64532,2013-10-04 13:27:00,"20",14,"20",7.89952631578947
2013,"Tanner Crab Survey",1,"10/2/2013 0:00","10/11/2013 0:00","Stephens Passage",52,58.27935,-134.7466467,2013-10-04 14:03:00,"31",28,"31",6.98936842105263
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",2,57.85156667,-133.6255,2013-10-23 07:52:00,"31",114,"31",5.32017647058824
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",3,57.85231667,-133.6137833,2013-10-23 08:01:00,"12",140,"12",5.09741176470588
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",5,57.8441,-133.6067333,2013-10-23 08:21:00,"22",131,"22",5.14458823529412
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",8,57.82365,-133.6096333,2013-10-23 08:55:00,"10",160,"10",5.16411764705882
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",9,57.82131667,-133.59605,2013-10-23 09:07:00,"18",171,"18",5.179
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",10,57.82116667,-133.5920167,2013-10-23 09:19:00,"3",172,"3",5.10658823529412
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",11,57.82018333,-133.5842,2013-10-23 09:30:00,"24",174,"24",5.12647058823529
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",12,57.81445,-133.5873,2013-10-23 09:43:00,"19",174,"19",5.179
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",13,57.81658333,-133.5919667,2013-10-23 10:13:00,"29",173,"29",5.15677777777778
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",14,57.81956667,-133.6076833,2013-10-23 10:27:00,"30",163,"30",5.18994444444444
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",16,57.81761667,-133.61255,2013-10-23 10:37:00,"8",150,"8",5.19542105263158
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",17,57.8141,-133.613,2013-10-23 11:01:00,"28",130,"28",5.246
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",18,57.80038333,-133.5955167,2013-10-23 11:15:00,"2",125,"2",5.26621052631579
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",19,57.72505,-133.5295667,2013-10-23 12:03:00,"25",164,"25",5.66231578947368
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",20,57.72343333,-133.5144,2013-10-23 12:12:00,"1",164,"1",5.67063157894737
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",22,57.72205,-133.49445,2013-10-23 12:34:00,"7",159,"7",5.68652631578947
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",24,57.71648333,-133.4966667,2013-10-23 12:54:00,"32",161,"32",5.745
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",25,57.70943333,-133.49615,2013-10-23 13:05:00,"21",159,"21",5.73678947368421
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",26,57.70448333,-133.49615,2013-10-23 13:17:00,"20",160,"20",5.745
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",27,57.70338167,-133.4903,2013-10-24 07:33:00,"20",159,"20",5.75125
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",28,57.70270167,-133.486735,2013-10-24 07:45:00,"21",159,"21",5.745
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",29,57.69624833,-133.4889817,2013-10-24 08:00:00,"32",157,"32",5.77975
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",31,57.695585,-133.4994467,2013-10-24 08:22:00,"7",157,"7",5.6995
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",33,57.68711833,-133.5093183,2013-10-24 08:43:00,"1",66,"1",6.251875
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",34,57.6908,-133.5231367,2013-10-24 08:54:00,"25",73,"25",6.22082352941177
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",35,57.692135,-133.5256833,2013-10-24 09:03:00,"2",56,"2",6.2598125
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",36,57.69503167,-133.5129317,2013-10-24 09:11:00,"28",122,"28",6.008375
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",37,57.69858333,-133.52168,2013-10-24 09:24:00,"8",130,"8",5.842
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",38,57.70306833,-133.504265,2013-10-24 09:36:00,"13",160,"13",5.70925
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",39,57.70661667,-133.5066,2013-10-24 09:47:00,"30",160,"30",5.745
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",40,57.70883333,-133.509635,2013-10-24 09:57:00,"29",161,"29",5.719
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",41,57.713265,-133.5073,2013-10-24 10:25:00,"19",161,"19",5.73429411764706
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",42,57.70791833,-133.51945,2013-10-24 10:38:00,"24",160,"24",5.68744444444444
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",43,57.70565167,-133.5200683,2013-10-24 10:49:00,"3",160,"3",5.668
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",44,57.70459833,-133.5381517,2013-10-24 11:01:00,"18",75,"18",6.28911111111111
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",45,57.71064833,-133.5430183,2013-10-24 11:11:00,"10",81,"10",6.20983333333333
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",48,57.7198,-133.5336017,2013-10-24 11:45:00,"22",76,"22",6.17588888888889
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",50,57.72136667,-133.567985,2013-10-24 12:07:00,"12",43,"12",6.22677777777778
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",51,57.728085,-133.5742017,2013-10-24 12:16:00,"31",50,"31",6.24447368421053
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",54,57.730615,-133.6005133,2013-10-25 07:32:00,"31",61,"31",5.9121875
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",55,57.72623333,-133.5920167,2013-10-25 07:40:00,"12",34,"12",6.524
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",60,57.72356833,-133.60905,2013-10-25 08:11:00,"10",48,"10",6.22325
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",61,57.72656667,-133.6002683,2013-10-25 08:29:00,"18",48,"18",6.28375
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",62,57.72756833,-133.6102867,2013-10-25 08:38:00,"3",74,"3",5.74594117647059
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",63,57.73028167,-133.61958,2013-10-25 08:48:00,"24",92,"24",5.55894117647059
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",64,57.73191667,-133.6301833,2013-10-25 09:00:00,"19",99,"19",5.57552941176471
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",65,57.72723333,-133.6248867,2013-10-25 09:06:00,"29",64,"29",5.96258823529412
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",66,57.72081667,-133.6204667,2013-10-25 09:14:00,"30",48,"30",6.388
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",67,57.72215167,-133.631185,2013-10-25 09:22:00,"13",61,"13",6.04517647058824
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",69,57.71696833,-133.6290533,2013-10-25 09:36:00,"28",55,"28",6.17427777777778
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",70,57.71578333,-133.6257983,2013-10-25 09:43:00,"2",48,"2",6.28616666666667
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",71,57.71358167,-133.628565,2013-10-25 09:51:00,"25",44,"25",6.35377777777778
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",72,57.712785,-133.63287,2013-10-25 09:59:00,"1",47,"1",6.32817647058824
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Holkham Bay",74,57.715935,-133.6311367,2013-10-25 10:12:00,"7",56,"7",6.13064705882353
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",2,56.92228333,-133.9624833,2013-10-20 08:14:00,"22",37,"22",8.21541666666667
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",5,56.93158333,-133.9788667,2013-10-20 08:34:00,"10",40,"10",8.27983333333333
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",6,56.93196667,-133.9728667,2013-10-20 08:41:00,"18",45,"18",8.18330769230769
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",7,55.93661667,-133.9701167,2013-10-20 08:48:00,"3",45,"3",8.05846153846154
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",8,55.94171667,-133.9697833,2013-10-20 08:57:00,"24",43,"24",8.07384615384615
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",9,55.94011667,-133.9580333,2013-10-20 09:05:00,"19",42,"19",8.09307692307692
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",10,55.93901667,-133.9516833,2013-10-20 09:13:00,"29",45,"29",8.05653846153846
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",11,55.9351,-133.9459,2013-10-20 09:19:00,"30",47,"30",8.01807692307692
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",12,55.93581667,-133.9404,2013-10-20 09:26:00,"13",52,"13",7.96038461538462
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",13,55.93586833,-133.93345,2013-10-20 09:31:00,"8",37,"8",8.13233333333333
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",14,55.9266,-133.9247333,2013-10-20 09:40:00,"28",46,"28",8.14107692307692
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",15,55.92013333,-133.9165833,2013-10-20 09:48:00,"2",33,"2",8.22184615384615
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",16,55.91755,-133.8974333,2013-10-20 09:57:00,"25",34,"25",8.26953846153846
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",17,56.84046667,-133.8870167,2013-10-20 10:36:00,"1",22,"1",9.02423076923077
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",19,56.83646667,-133.8933333,2013-10-20 10:48:00,"7",25,"7",8.95384615384615
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",21,56.83356667,-133.8945667,2013-10-20 10:59:00,"32",29,"32",9.06238461538462
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",22,56.83213333,-133.8891167,2013-10-20 11:07:00,"21",29,"21",9.04723076923077
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",23,56.83,-133.8876,2013-10-20 11:14:00,"20",31,"20",9.07485714285714
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",24,56.80620167,-133.8058683,2013-10-21 07:27:00,"20",24,"20",9.161625
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",25,56.81715167,-133.832535,2013-10-21 07:39:00,"21",28,"21",9.1076875
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",26,56.827035,-133.8556483,2013-10-21 07:50:00,"32",30,"32",9.0774705882353
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",28,56.8333,-133.8650317,2013-10-21 08:03:00,"7",28,"7",8.956
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",30,56.83458333,-133.8875,2013-10-21 08:17:00,"1",29,"1",8.942
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",31,56.83455,-133.89073,2013-10-21 08:27:00,"25",30,"25",8.9064375
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",32,56.82885,-133.8826983,2013-10-21 08:35:00,"2",37,"2",8.953
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",33,56.82673333,-133.88597,2013-10-21 08:44:00,"28",32,"28",8.99588235294118
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",34,56.8274,-133.8897467,2013-10-21 08:49:00,"8",36,"8",8.95794117647059
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",35,56.826335,-133.8934,2013-10-21 08:55:00,"13",38,"13",8.95205882352941
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",36,56.82935,-133.8928133,2013-10-21 09:01:00,"30",37,"30",8.95652941176471
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",37,56.83163167,-133.8953367,2013-10-21 09:15:00,"29",37,"29",8.92888235294118
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",38,56.82973167,-133.8998533,2013-10-21 09:22:00,"19",41,"19",8.94494117647059
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",39,56.82795,-133.902815,2013-10-21 09:30:00,"24",43,"24",8.86629411764706
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",40,56.8269,-133.8974683,2013-10-21 09:43:00,"3",38,"3",8.89394444444445
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",41,56.82538167,-133.9032633,2013-10-21 09:51:00,"18",38,"18",8.94744444444444
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",42,56.824085,-133.896215,2013-10-21 10:19:00,"10",31,"10",8.97494444444444
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",45,56.82228167,-133.91735,2013-10-21 10:57:00,"22",38,"22",8.84688888888889
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",47,56.83041667,-133.922665,2013-10-21 11:15:00,"12",53,"12",8.73533333333333
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Port Camden",48,56.83678333,-133.9173183,2013-10-21 11:24:00,"31",47,"31",8.82211111111111
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",2,57.02416667,-132.87675,2013-10-18 07:37:00,"22",61,"22",5.9348125
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",5,57.0217,-132.8875483,2013-10-18 08:03:00,"10",51,"10",6.25911764705882
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",6,57.02098333,-132.89073,2013-10-18 08:12:00,"18",50,"18",6.57781818181818
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",7,57.023535,-132.8985033,2013-10-18 08:24:00,"3",22,"3",7.51905882352941
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",8,57.02051667,-132.8956133,2013-10-18 08:31:00,"24",48,"24",6.41923529411765
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",9,57.01948167,-132.8980467,2013-10-18 08:43:00,"19",48,"19",6.551
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",10,57.02174833,-132.9089033,2013-10-18 08:55:00,"29",25,"29",7.4715
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",11,57.01965,-132.9066817,2013-10-18 09:00:00,"30",31,"30",7.31205555555556
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",12,57.01641833,-132.8989667,2013-10-18 09:09:00,"13",33,"13",7.224
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",13,57.01458333,-132.8971683,2013-10-18 09:18:00,"8",47,"8",6.61323529411765
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",14,57.01673167,-132.89218,2013-10-18 09:30:00,"28",47,"28",6.50417647058824
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",15,57.01455,-132.8934817,2013-10-18 09:37:00,"2",46,"2",6.66376470588235
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",17,57.01075,-132.881535,2013-10-18 10:12:00,"25",67,"25",5.90922222222222
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",18,57.01111667,-132.875,2013-10-18 10:20:00,"1",70,"1",5.88573684210526
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",20,57.003435,-132.8812667,2013-10-18 10:43:00,"7",41,"7",6.853
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",22,57.0073,-132.8864667,2013-10-18 11:02:00,"32",69,"32",5.97615789473684
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",23,57.00684833,-132.89078,2013-10-18 11:14:00,"21",69,"21",5.96936842105263
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",24,57.01188167,-132.9552167,2013-10-18 11:24:00,"20",32,"20",7.35036842105263
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",25,57.00761667,-132.8953533,2013-10-18 11:34:00,"12",52,"12",6.23778947368421
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",26,57.00663167,-132.89637,2013-10-18 11:43:00,"31",57,"31",6.21126315789474
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",27,57.005135,-132.8935133,2013-10-19 07:37:00,"31",69,"31",5.95341176470588
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",28,57.00293333,-132.8911533,2013-10-19 07:47:00,"12",58,"12",6.21911764705882
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",29,57.00424833,-132.9006183,2013-10-19 07:58:00,"20",60,"20",6.22623529411765
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",30,57.00226667,-132.8966633,2013-10-19 08:05:00,"21",57,"21",6.28529411764706
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",31,57.001465,-132.9009033,2013-10-19 08:13:00,"32",54,"32",6.39576470588235
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",33,56.999015,-132.904435,2013-10-19 08:32:00,"7",41,"7",6.749
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",35,57.00256833,-132.9346517,2013-10-19 08:50:00,"1",49,"1",7.29517647058824
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",36,57.0038,-132.9503167,2013-10-19 09:00:00,"25",38,"25",7.67372222222222
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",38,57.01305,-132.9446867,2013-10-19 09:10:00,"2",53,"2",7.33058823529412
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",39,57.01838333,-132.93925,2013-10-19 09:18:00,"28",58,"28",7.57047058823529
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",40,57.02181833,-132.9301833,2013-10-19 09:25:00,"8",25,"8",7.895
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",41,57.026815,-236.0166667,2013-10-19 09:34:00,"13",32,"13",7.73
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",42,57.0311,-132.9395667,2013-10-19 09:42:00,"30",41,"30",7.76294444444444
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",43,57.03158333,-132.9416183,2013-10-19 09:47:00,"29",41,"29",7.49383333333333
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",44,57.03893167,-132.93942,2013-10-19 10:15:00,"19",40,"19",7.3835
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",45,57.042015,-132.9433683,2013-10-19 10:22:00,"24",25,"24",7.70327777777778
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",46,570.373385,-132.9548833,2013-10-19 10:31:00,"3",49,"10",7.02077777777778
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",47,57.03500167,-132.95437,2013-10-19 10:38:00,"18",60,"18",7.06183333333333
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",48,57.03163167,-132.95232,2013-10-19 10:45:00,"10",58,"10",7.02184210526316
2013,"Tanner Crab Survey",2,"10/16/2013 0:00","10/25/2013 0:00","Thomas Bay",51,57.01181667,-132.96447,2013-10-19 11:18:00,"22",56,"22",7.45333333333333
2014,"Red King Crab Survey",1,"6/23/2014 0:00","7/2/2014 0:00","Barlow Cove",1,58.32351667,-134.8759833,2014-06-25 08:01:00,"26",17,"26",6.453
2014,"Red King Crab Survey",1,"6/23/2014 0:00","7/2/2014 0:00","Barlow Cove",2,58.32833333,-134.8837333,2014-06-25 08:08:00,"8",42,"8",5.6494375
2014,"Red King Crab Survey",1,"6/23/2014 0:00","7/2/2014 0:00","Barlow Cove",3,58.32735,-134.8803333,2014-06-25 08:14:00,"14",37,"14",5.6858
2014,"Red King Crab Survey",1,"6/23/2014 0:00","7/2/2014 0:00","Barlow Cove",4,58.3296,-134.8783333,2014-06-25 08:22:00,"18",38,"18",5.68573333333333
2014,"Red King Crab Survey",1,"6/23/2014 0:00","7/2/2014 0:00","Barlow Cove",5,58.33401667,-134.8831,2014-06-25 08:30:00,"30",50,"30",5.22193333333333
