"Species","Sex","Carapace_Width","Chela_Height","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",1,51.2,8,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,66.5,11.8,2,0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",1,55.5,9,2,0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",1,61.8,10.6,2,1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",1,53.2,9.5,2,1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",1,56.5,11.4,2,0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",1,51.3,8.9,2,1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",1,62.4,13.8,2,0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes bairdi",1,27.73,3.49,2,0,2018,56.6717,-168.94064,99,4.5,183,"PI"
"Chionoecetes bairdi",1,28.94,3.73,2,1,2018,55.99172,-164.57631,93,4.2,168,"BB"
"Chionoecetes bairdi",1,31.34,3.57,2,1,2018,55.99172,-164.57631,93,4.2,168,"BB"
"Chionoecetes bairdi",1,32.53,3.51,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,34.54,3.27,2,0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",1,34.84,3.89,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,35.04,4.69,2,1,2018,55.99172,-164.57631,93,4.2,168,"BB"
"Chionoecetes bairdi",1,35.2,3.93,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,36,4.13,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,37.84,4.15,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,38.66,4.11,2,0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",1,39.52,4.18,2,0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",1,40.11,4.13,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,40.13,4.36,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,40.27,4.49,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,40.34,4.87,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,40.68,4.61,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,40.69,4.54,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,40.86,4.56,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,41.25,3.89,2,0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",1,41.61,4.27,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,41.83,5.01,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,41.87,4.72,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,42.49,4.82,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,42.56,4.49,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,43.45,4.57,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,43.67,4.72,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,44.43,5.12,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,45.3,4.94,2,0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,46.07,5.66,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,46.37,5.42,2,1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",1,70.12,8.71,2,0,2018,56.67678,-169.5519,80,5.5,183,"PI"
"Chionoecetes bairdi",1,90.72,14.66,3,0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",1,72.22,14.78,3,0,2018,56.6717,-168.94064,99,4.5,183,"PI"
"Chionoecetes bairdi",1,97.45,17.55,2,0,2018,56.67678,-169.5519,80,5.5,183,"PI"
"Chionoecetes bairdi",1,100.03,18.55,4,1,2018,55.99172,-164.57631,93,4.2,168,"BB"
"Chionoecetes bairdi",1,100.13,16.73,3,0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",1,101.33,17.36,3,0,2018,56.67678,-169.5519,80,5.5,183,"PI"
"Chionoecetes bairdi",1,101.41,19.04,3,0,2018,56.67678,-169.5519,80,5.5,183,"PI"
"Chionoecetes opilio",1,41.43,5.84,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,41.66,6.28,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,42.78,6.9,2,0,2018,60.33445,-169.99934,52,3.2,177,"SMI"
"Chionoecetes opilio",1,48.76,7.57,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,48.85,9.04,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,48.94,7.37,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,49.21,7.87,2,0,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",1,49.43,10.17,2,1,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,49.72,8.72,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,50.28,7.36,2,0,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",1,50.42,9.17,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,51.11,8.79,2,0,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",1,51.39,7.68,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,51.98,8.4,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,52.4,7.92,2,1,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,53.03,8.46,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,53.1,9.37,2,1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",1,53.57,8.92,2,0,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",1,53.62,9.78,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,53.65,8.95,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,53.74,9.83,2,1,2018,60.64729,-171.43667,63,3,202,"SMI"
"Chionoecetes opilio",1,53.96,9.07,2,1,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,54.26,9.02,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,54.72,9.05,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,54.82,9.58,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,54.85,9.16,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,55.44,9.65,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,55.58,8.29,2,1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",1,55.85,8.97,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,56.27,8.28,2,1,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,56.42,8.23,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,56.65,9.05,2,0,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",1,57.02,9.7,2,1,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,57.15,9.8,2,0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,57.23,9.12,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,58.1,10.02,2,1,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,58.21,10.37,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,59.3,10.83,2,1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",1,59.39,10.39,2,1,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",1,59.45,7.64,2,1,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,59.6,11.25,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,59.67,8.99,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,59.71,10.21,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,60.74,9.69,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,61.14,10.95,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,61.17,9.95,2,1,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",1,62.05,11.79,2,0,2018,62.00449,-175.25245,81,1.9,211,"NS"
"Chionoecetes opilio",1,62.23,11.46,2,0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,62.23,11.55,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,62.33,11.09,2,0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,62.83,11.67,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,63.27,11.26,2,1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",1,63.47,10.6,2,1,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,63.58,11.03,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,63.68,9.48,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,64.14,11.67,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,64.86,11.34,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,65.02,12.41,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,67.13,12.1,2,0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,67.26,11.91,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,68.16,13,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,68.35,11.88,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,68.5,12.43,2,0,2018,62.00449,-175.25245,81,1.9,211,"NS"
"Chionoecetes opilio",1,68.91,11.74,2,1,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,69,12.8,2,1,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,69.42,13,2,0,2018,62.00449,-175.25245,81,1.9,211,"NS"
"Chionoecetes opilio",1,69.73,12.47,2,0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",1,69.8,13.28,2,0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",1,70,13.12,2,1,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,73.25,13.17,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,77.11,11.25,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,86.78,16.95,2,1,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,50.63,10.47,2,1,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,51.54,10.67,2,1,2018,60.33445,-169.99934,52,3.2,177,"SMI"
"Chionoecetes opilio",1,51.67,9.89,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,53.24,10.86,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,55.26,10.51,2,1,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,56.65,12.3,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,56.99,13.29,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,58.22,13.69,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,58.77,11.67,2,1,2018,57.99914,-171.60549,98,3.6,185,"PI"
"Chionoecetes opilio",1,59.08,11.97,2,0,2018,57.99914,-171.60549,98,3.6,185,"PI"
"Chionoecetes opilio",1,59.25,11.87,2,0,2018,60.31705,-172.06666,59,3.4,189,"SMI"
"Chionoecetes opilio",1,59.39,12.41,2,1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",1,59.53,12.5,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,60.46,12.76,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,61.07,14.16,3,0,2018,57.99914,-171.60549,98,3.6,185,"PI"
"Chionoecetes opilio",1,61.21,14.12,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,61.77,12.03,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,62.42,12.18,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,63.74,13.58,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,64.08,14.34,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,64.7,14.29,3,0,2018,57.82495,-169.99465,72,4,181,"PI"
"Chionoecetes opilio",1,64.7,13.68,2,1,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,64.77,13.61,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,65.7,13.5,2,0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,65.74,15.93,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,66.09,15.29,2,1,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,66.34,14.25,2,0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",1,66.72,14.3,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,68.4,14.74,4,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,69.63,14.52,2,0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",1,69.76,16.15,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,69.85,16.25,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,70.15,16.57,2,0,2018,57.82495,-169.99465,72,4,181,"PI"
"Chionoecetes opilio",1,71.54,17.7,2,0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",1,71.6,18.43,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,72.97,18.09,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,73.15,16.58,2,0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",1,73.4,17.37,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,74.82,17.36,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,75.8,18.32,2,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,76.29,18.39,2,0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",1,76.56,19.32,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,76.59,17.79,3,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,77.43,16.62,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,80.04,16.01,2,0,2018,59.98575,-171.9646,66,3.1,189,"SMI"
"Chionoecetes opilio",1,81.69,17.62,3,0,2018,58.32641,-171.64927,95,3.3,188,"PI"
"Chionoecetes opilio",1,82.98,20.28,2,1,2018,61.66566,-176.5102,105,2.3,211,"NS"
"Chionoecetes opilio",1,87.38,21.7,2,0,2018,61.66566,-176.5102,105,2.3,211,"NS"
